Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
47,What's the point in coming down here if we just turn around and go home?,6.0680000000000005,3.91,6.038,positive,5 out of 6,"['point', 'come', 'turn', 'go', 'home']","['point', 'come', 'turn', 'around', 'go', 'home']"
48,Ses02M_script02_1_F008 [116.8100-119.0500]: There is no point in coming down here.,4.455,6.285,3.895,neutral,2 out of 2,"['neg-point', 'neg-come']","['point', 'come']"
49,Ses02M_script02_1_M019 [118.7400-119.8500]: Right.,7.32,5.0,7.16,positive,1 out of 1,['right'],['right']
50,Ses02M_script02_1_F009 [119.4700-121.1500]: That's my point.,5.45,3.86,6.27,neutral,1 out of 1,['point'],['point']
51,Ses02M_script02_1_M020 [120.7400-122.4200]: That's my point too.,5.45,3.86,6.27,neutral,1 out of 1,['point'],['point']
52,Ses02M_script02_1_F010 [122.0800-124.0800]: So let's go.,6.135,3.785,5.695,positive,2 out of 2,"['let', 'go']","['let', 'go']"
53,Ses02M_script02_1_M021 [124.1000-132.9100]: No.,N/A,N/A,N/A,N/A,0,N/A,[]
54,No.,N/A,N/A,N/A,N/A,0,N/A,[]
55,That's not my point.,4.55,6.140000000000001,3.7300000000000004,neutral,1 out of 1,['neg-point'],['point']
56,The point is there is no point in coming down here if we just leave.,4.76,5.2275,4.8825,neutral,4 out of 4,"['point', 'neg-point', 'neg-come', 'leave']","['point', 'point', 'come', 'leave']"
57,Don't you want to see it?,5.135,4.305,5.305,neutral,2 out of 2,"['neg-want', 'see']","['want', 'see']"
58,Ses02M_script02_1_F011 [132.7100-134.5600]: Not particularly.,N/A,N/A,N/A,N/A,0,N/A,['particularly']
59,Ses02M_script02_1_M022 [134.6400-136.1200]: Why not?,N/A,N/A,N/A,N/A,0,N/A,[]
60,"Ses02M_script02_1_F012 [136.1000-139.0000]: I don't, it's just stupid.",2.84,4.34,4.03,negative,1 out of 1,['stupid'],['stupid']
61,"Ses02M_script02_1_M023 [138.7700-143.9600]: Honey, this is a natural phenomenon.",6.826666666666666,4.35,5.533333333333333,positive,3 out of 3,"['honey', 'natural', 'phenomenon']","['honey', 'natural', 'phenomenon']"
62,I mean it only happens once a year.,4.5600000000000005,3.8566666666666665,5.17,neutral,3 out of 3,"['mean', 'happen', 'year']","['mean', 'happen', 'year']"
63,"Ses02M_script02_1_M024 [143.9900-152.0100]: Think about the people in Kansas, they- they'd have to get a plane ticket and hotel reservations to see this.",5.9174999999999995,4.0925,5.52625,neutral,8 out of 9,"['think', 'people', 'get', 'plane', 'ticket', 'hotel', 'reservation', 'see']","['think', 'people', 'kansa', 'get', 'plane', 'ticket', 'hotel', 'reservation', 'see']"
64,We live forty minutes away it's too good to pass up.,6.414,3.9659999999999997,5.55,positive,5 out of 6,"['live', 'forty', 'minute', 'good', 'pass']","['live', 'forty', 'minute', 'away', 'good', 'pass']"
65,Ses02M_script02_1_F013 [151.2700-158.2600]: Pass up what?,5.73,4.38,4.78,neutral,1 out of 1,['pass'],['pass']
66,"These little fish swim onto the beach flop around and swim away, and then they die.",5.511428571428572,5.005714285714285,5.424285714285714,neutral,7 out of 10,"['little', 'fish', 'swim', 'beach', 'flop', 'swim', 'die']","['little', 'fish', 'swim', 'onto', 'beach', 'flop', 'around', 'swim', 'away', 'die']"
67,"Ses02M_script02_1_M025 [158.0100-168.1327]: Yea, but that moment on the beach is the highlight of their little lives.",6.4959999999999996,4.548,5.804,positive,5 out of 6,"['moment', 'beach', 'highlight', 'little', 'life']","['yea', 'moment', 'beach', 'highlight', 'little', 'life']"
68,"I mean all that flopping is laying eggs or what do you, mating or spotting or something like that.",5.3533333333333335,3.6666666666666665,5.44,neutral,6 out of 8,"['mean', 'lay', 'egg', 'mat', 'spot', 'like']","['mean', 'flopping', 'lay', 'egg', 'mat', 'spot', 'something', 'like']"
69,"Ses02M_script02_1_M026 [168.1740-171.5500]: This is a big night for these guys, life's last orgy.",6.184,5.1,5.42,positive,5 out of 6,"['big', 'night', 'guy', 'life', 'orgy']","['big', 'night', 'guy', 'life', 'last', 'orgy']"
70,Ses02M_script02_1_F014 [170.6400-178.5700]: What are you so excited about?,8.11,6.43,7.33,positive,1 out of 1,['excited'],['excited']
71,I mean it's not a moon landing we're talking about here it's fish.,4.68,4.894,4.992,neutral,5 out of 5,"['mean', 'neg-moon', 'neg-landing', 'talk', 'fish']","['mean', 'moon', 'landing', 'talk', 'fish']"
72,It's a fish nobody even eats.,6.76,3.855,6.67,positive,2 out of 4,"['fish', 'eat']","['fish', 'nobody', 'even', 'eat']"
73,Ses02M_script02_1_M027 [178.6400-180.0900]: Yes they do.,N/A,N/A,N/A,N/A,0,N/A,['yes']
74,"Ses02M_script02_1_F015 [179.7400-180.9100]: Augie
Ses02M_script02_1_M028 [180.4600-190.4100]: Okay.",N/A,N/A,N/A,N/A,0,N/A,"['augie', 'okay']"
75,But it's fish that do something none of the other fish do.,6.42,3.33,6.08,positive,2 out of 4,"['fish', 'fish']","['fish', 'something', 'none', 'fish']"
76,"Like the swallows returning to Capistrano, or the Lemmings throwing themselves off the cliffs
Ses02M_script02_1_M029 [190.4400-198.2500]: you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable.",6.013333333333334,4.225,5.475833333333333,positive,12 out of 14,"['like', 'swallow', 'return', 'throw', 'cliff', 'know', 'like', 'certain', 'mystery', 'magic', 'bit', 'unexplainable']","['like', 'swallow', 'return', 'capistrano', 'lemming', 'throw', 'cliff', 'know', 'like', 'certain', 'mystery', 'magic', 'bit', 'unexplainable']"
77,I don't see how you cannot be interested.,3.45,5.824999999999999,3.585,negative,2 out of 2,"['neg-see', 'neg-interested']","['see', 'interested']"
78,Ses02M_script02_1_F016 [197.3700-199.0000]: I'm just not.,N/A,N/A,N/A,N/A,0,N/A,[]
79,Ses02M_script02_1_M030 [199.1400-200.3600]: For real?,7.09,4.05,5.89,positive,1 out of 1,['real'],['real']
80,Ses02M_script02_1_F017 [200.0900-201.0800]: Yes.,N/A,N/A,N/A,N/A,0,N/A,['yes']
81,Ses02M_script02_1_M031 [201.7700-206.6400]: I don't get it.,3.91,6.33,4.35,negative,1 out of 1,['neg-get'],['get']
82,The first time we came here you said it was the best night of your life.,6.306666666666667,4.245,5.778333333333333,positive,6 out of 7,"['first', 'time', 'come', 'say', 'night', 'life']","['first', 'time', 'come', 'say', 'best', 'night', 'life']"
83,"Ses02M_script02_1_M032 [206.7100-215.3500]: And then last year I remember specifically you were so excited that you stubbed your toe on the way pushing me out of the house, and you didn't even notice until we got in the car.",5.887272727272727,4.130909090909091,5.531818181818181,neutral,11 out of 14,"['year', 'remember', 'excited', 'stub', 'toe', 'way', 'push', 'house', 'neg-notice', 'get', 'car']","['last', 'year', 'remember', 'specifically', 'excited', 'stub', 'toe', 'way', 'push', 'house', 'even', 'notice', 'get', 'car']"
84,"Ses02M_script02_1_F018 [214.7200-224.9700]: Last year you'll also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight over nothing, and we didn't see the Grunions.",5.373333333333333,4.133333333333333,5.366,neutral,15 out of 19,"['year', 'remember', 'shoe', 'get', 'wet', 'get', 'sand', 'panty', 'get', 'sore', 'throat', 'get', 'big', 'fight', 'neg-see']","['last', 'year', 'also', 'remember', 'shoe', 'get', 'wet', 'get', 'sand', 'panty', 'get', 'sore', 'throat', 'get', 'big', 'fight', 'nothing', 'see', 'grunions']"
85,Ses02M_script02_1_M033 [225.1800-227.2300]: We weren't in a good spot.,3.615,4.645,4.21,negative,2 out of 2,"['neg-good', 'spot']","['good', 'spot']"
86,Ses02M_script02_1_F019 [226.4700-228.4800]: We didn't see them the first time either.,5.553333333333334,4.803333333333334,4.913333333333333,neutral,3 out of 4,"['neg-see', 'first', 'time']","['see', 'first', 'time', 'either']"
87,Ses02M_script02_1_M034 [228.1900-234.6100]: We just weren't in a good spot; this is a much better spot.,4.116666666666667,4.08,4.416666666666667,neutral,3 out of 5,"['neg-good', 'spot', 'spot']","['good', 'spot', 'much', 'better', 'spot']"
88,I've got good instincts for these things.,6.3,3.8000000000000003,5.9325,positive,4 out of 4,"['get', 'good', 'instinct', 'thing']","['get', 'good', 'instinct', 'thing']"
89,"Ses02M_script02_1_M035 [235.0000-240.1200]: There is that, oh no that's just seaweed, isn't it?",4.52,3.9,5.14,neutral,1 out of 2,['seaweed'],"['oh', 'seaweed']"
90,"Ses02M_script02_1_M036 [240.1400-249.8600]: This is, this is great, isn't it?",7.5,4.14,6.65,positive,1 out of 1,['great'],['great']
91,I wouldn't miss this for anything.,5.905,4.955,5.41,neutral,2 out of 3,"['would', 'neg-miss']","['would', 'miss', 'anything']"
92,"Now listen to this, I know you're not interested but just listen.",5.952500000000001,4.0775,5.0175,neutral,4 out of 4,"['listen', 'know', 'neg-interested', 'listen']","['listen', 'know', 'interested', 'listen']"
93,"Ses02M_script02_1_M037 [250.6700-255.4100]: Out there somewhere there is this huge mass of silver fish headed this way,
Ses02M_script02_1_M038 [255.4800-264.0400]: they don't why, we don't know why.",5.674285714285714,4.177142857142857,5.442857142857143,neutral,7 out of 8,"['huge', 'mass', 'silver', 'fish', 'head', 'way', 'neg-know']","['somewhere', 'huge', 'mass', 'silver', 'fish', 'head', 'way', 'know']"
94,They didn't take a vote or anything; they didn't get a map or an invitation.,5.018,5.55,4.6739999999999995,neutral,5 out of 6,"['neg-take', 'neg-vote', 'neg-get', 'neg-map', 'invitation']","['take', 'vote', 'anything', 'get', 'map', 'invitation']"
95,Ses02M_script02_1_M039 [264.1100-282.9385]: Just all as one.,6.09,2.67,5.56,positive,1 out of 1,['one'],['one']
96,"This little time sensitive firecracker, instinctual firecracker in their body just went off and all as one they turned and formed a line as long the California coast and started swimming.",5.8950000000000005,4.4557142857142855,5.39,neutral,14 out of 17,"['little', 'time', 'sensitive', 'firecracker', 'firecracker', 'body', 'go', 'one', 'turn', 'form', 'line', 'coast', 'start', 'swim']","['little', 'time', 'sensitive', 'firecracker', 'instinctual', 'firecracker', 'body', 'go', 'one', 'turn', 'form', 'line', 'long', 'california', 'coast', 'start', 'swim']"
97,They're swimming right now as if that's the only thing that matters.,6.35,4.6325,6.29,positive,4 out of 4,"['swim', 'right', 'thing', 'matter']","['swim', 'right', 'thing', 'matter']"
98,"Ses02M_script02_1_M040 [282.9700-294.5000]: It's single mindedness, with no mind, it's urgency that's pure urge, they don't know what drives them.",4.618571428571428,5.28,4.747142857142857,neutral,7 out of 8,"['single', 'neg-mind', 'urgency', 'pure', 'urge', 'neg-know', 'neg-drive']","['single', 'mindedness', 'mind', 'urgency', 'pure', 'urge', 'know', 'drive']"
99,"They don't ask it a name or ask it a question,
Ses02M_script02_1_M041 [294.9900-304.3800]: they just turn as one and start the swim and brings them right here to this spot where we stand, for a massive celebration of sex and death.",5.71,4.6175,5.645625,neutral,16 out of 16,"['neg-ask', 'name', 'ask', 'question', 'turn', 'one', 'start', 'swim', 'bring', 'right', 'spot', 'stand', 'massive', 'celebration', 'sex', 'death']","['ask', 'name', 'ask', 'question', 'turn', 'one', 'start', 'swim', 'bring', 'right', 'spot', 'stand', 'massive', 'celebration', 'sex', 'death']"
100,Ses02M_script02_1_M042 [304.4400-307.9100]: Look at me; I'm giving myself goose bumps all my hairs are popping up.,6.1066666666666665,4.088333333333333,5.676666666666667,positive,6 out of 6,"['look', 'give', 'goose', 'bump', 'hair', 'pop']","['look', 'give', 'goose', 'bump', 'hair', 'pop']"
101,Ses02M_script02_1_F020 [307.2600-308.7900]: That's the wind.,5.67,3.7,4.5,neutral,1 out of 1,['wind'],['wind']
102,"Ses02M_script02_1_M043 [309.9600-311.5100]: Well, so what do you think?",6.68,3.75,6.5,positive,1 out of 2,['think'],"['well', 'think']"
103,Ses02M_script02_1_F021 [311.5800-312.9100]: About what?,N/A,N/A,N/A,N/A,0,N/A,[]
104,Ses02M_script02_1_M044 [312.9600-314.5700]: What I was saying.,5.91,4.43,6.88,neutral,1 out of 1,['say'],['say']
105,Ses02M_script02_1_F022 [314.6700-316.8300]: It's ridiculous.,3.67,5.65,3.78,negative,1 out of 1,['ridiculous'],['ridiculous']
