Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
45,"Ses03M_impro05a_F013 [082.7700-087.6800]: Sir it seems to me that your luggage is um- is not here
Ses03M_impro05a_M016 [087.1900-091.3275]: Oh, oh, that's a good deduction.",5.824,3.642,5.338,neutral,5 out of 8,"['sir', 'seem', 'luggage', 'good', 'deduction']","['sir', 'seem', 'luggage', 'um', 'oh', 'oh', 'good', 'deduction']"
46,"Ses03M_impro05a_F014 [090.9925-092.2100]: Yes--it is
Ses03M_impro05a_M017 [091.3600-094.4700]: Sherlock Holmes.",N/A,N/A,N/A,N/A,0,N/A,"['yes', 'sherlock', 'holmes']"
47,"God, where's my luggage?",5.545,4.654999999999999,5.21,neutral,2 out of 2,"['god', 'luggage']","['god', 'luggage']"
48,"Ses03M_impro05a_F015 [093.1800-096.7100]: Sir, Please please, I would ask you to just calm down for a second--
Ses03M_impro05a_M018 [096.2400-102.3200]: Calm down?",6.053333333333334,3.0733333333333333,6.261666666666667,positive,6 out of 8,"['sir', 'would', 'ask', 'calm', 'second', 'calm']","['sir', 'please', 'please', 'would', 'ask', 'calm', 'second', 'calm']"
49,It's my mother's funeral tomorrow.,4.8,4.415,4.585,neutral,2 out of 3,"['mother', 'funeral']","['mother', 'funeral', 'tomorrow']"
50,I'm the one responsible for this.,6.1850000000000005,2.835,6.475,positive,2 out of 2,"['one', 'responsible']","['one', 'responsible']"
51,Ses03M_impro05a_F016 [101.6900-107.7600]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
52,We will find your luggage.,5.82,3.635,5.83,neutral,2 out of 2,"['find', 'luggage']","['find', 'luggage']"
53,"Apparently because it somehow...what flight you were taking, you were on Delta?",5.41,4.013333333333334,5.4366666666666665,neutral,3 out of 5,"['flight', 'take', 'delta']","['apparently', 'somehow', 'flight', 'take', 'delta']"
54,Ses03M_impro05a_M019 [107.2000-111.2100]: Yes.,N/A,N/A,N/A,N/A,0,N/A,['yes']
55,You are a Delta representative.,4.96,3.7600000000000002,5.626666666666667,neutral,3 out of 2,"['delta', 'representative', 'representative']","['delta', 'representative']"
56,"Ses03M_impro05a_F017 [111.2100-113.5100]: Yes, I am.",N/A,N/A,N/A,N/A,0,N/A,['yes']
57,Ses03M_impro05a_M020 [113.5900-116.3000]: What is the matter with you?,5.82,4.05,6.12,neutral,1 out of 1,['matter'],['matter']
58,"Ses03M_impro05a_F018 [115.8800-119.7400]: Sir, I just...you need to calm down is what needs to happen right now.",6.01,3.6283333333333334,5.8933333333333335,positive,6 out of 6,"['sir', 'need', 'calm', 'need', 'happen', 'right']","['sir', 'need', 'calm', 'need', 'happen', 'right']"
59,Ses03M_impro05a_M021 [119.0100-120.8800]: Don't yell at me.,6.42,5.06,5.71,positive,1 out of 1,['neg-yell'],['yell']
60,Ses03M_impro05a_F019 [120.3400-122.9400]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
61,I'm not.,N/A,N/A,N/A,N/A,0,N/A,[]
62,"I'm sorry, I am being--
Ses03M_impro05a_F020 [122.9800-129.5500]: calm.",5.85,3.145,6.545,neutral,2 out of 2,"['sorry', 'calm']","['sorry', 'calm']"
63,"Sir, okay basically what- what's going to happen here is you're going to give me your contact information and we will contact you--
Ses03M_impro05a_M022 [126.7900-130.5800]: Oh my God.",6.21,4.0633333333333335,5.441111111111111,positive,9 out of 12,"['sir', 'go', 'happen', 'go', 'give', 'contact', 'information', 'contact', 'god']","['sir', 'okay', 'basically', 'go', 'happen', 'go', 'give', 'contact', 'information', 'contact', 'oh', 'god']"
64,I think a blood vessel burst in my head.,5.33,4.534,4.946,neutral,5 out of 5,"['think', 'blood', 'vessel', 'burst', 'head']","['think', 'blood', 'vessel', 'burst', 'head']"
65,"Ses03M_impro05a_F021 [130.1300-131.3900]: Please, please
Ses03M_impro05a_F022 [131.4100-134.2950]: sir, listen to me.",6.18,4.045,5.335,positive,2 out of 4,"['sir', 'listen']","['please', 'please', 'sir', 'listen']"
66,Your luggage is still in Baltimore.,5.19,3.75,5.42,neutral,1 out of 3,['luggage'],"['luggage', 'still', 'baltimore']"
67,Ses03M_impro05a_M023 [133.9000-135.2100]: What?,N/A,N/A,N/A,N/A,0,N/A,[]
68,Ses03M_impro05a_F023 [134.6200-139.0600]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
69,We can get it here in about seven to ten business days.,5.598,3.58,5.406,neutral,5 out of 5,"['get', 'seven', 'ten', 'business', 'day']","['get', 'seven', 'ten', 'business', 'day']"
70,Ses03M_impro05a_M024 [138.5675-140.9900]: What?,N/A,N/A,N/A,N/A,0,N/A,[]
71,Are you kidding me?,7.23,4.71,4.83,positive,1 out of 1,['kid'],['kid']
72,Ses03M_impro05a_F024 [140.4900-141.8700]: Yes.,N/A,N/A,N/A,N/A,0,N/A,['yes']
73,"Well, because--
Ses03M_impro05a_M025 [141.2000-143.7100]: Give- Give me your manager right now.",6.9,4.5725,6.4399999999999995,positive,4 out of 5,"['give', 'give', 'manager', 'right']","['well', 'give', 'give', 'manager', 'right']"
74,Ses03M_impro05a_F025 [143.2900-145.7700]: I am the manager sir.,5.135,4.24,6.135,neutral,2 out of 2,"['manager', 'sir']","['manager', 'sir']"
75,Ses03M_impro05a_M026 [145.0500-151.1900]: You're the manager?,4.82,4.15,7.16,neutral,1 out of 1,['manager'],['manager']
76,"You don't know where you work for, you don't know where you're at and you're the manager?",4.0575,5.5,5.43,neutral,4 out of 4,"['neg-know', 'work', 'neg-know', 'manager']","['know', 'work', 'know', 'manager']"
77,"Ses03M_impro05a_F026 [149.5100-152.8700]: Sir I know where I work for but I was checking because you cannot--
Ses03M_impro05a_M027 [152.2900-154.6100]: Whose daughter are you?",6.12,4.056,5.348,positive,5 out of 6,"['sir', 'know', 'work', 'check', 'daughter']","['sir', 'know', 'work', 'check', 'whose', 'daughter']"
78,Ses03M_impro05a_F027 [153.8900-155.7100]: Sir?,5.45,4.33,5.11,neutral,1 out of 1,['sir'],['sir']
79,Ses03M_impro05a_M028 [156.0450-159.4850]: Sir.,5.45,4.33,5.11,neutral,1 out of 1,['sir'],['sir']
80,Sir.,5.45,4.33,5.11,neutral,1 out of 1,['sir'],['sir']
81,Sir.,5.45,4.33,5.11,neutral,1 out of 1,['sir'],['sir']
82,"Sir
Ses03M_impro05a_F028 [156.6900-157.9800]: What is your name?",5.535,3.685,5.125,neutral,2 out of 2,"['sir', 'name']","['sir', 'name']"
83,Ses03M_impro05a_M029 [160.0500-162.5300]: My name is Brent Caption.,5.62,3.04,5.14,neutral,1 out of 3,['name'],"['name', 'brent', 'caption']"
84,Ses03M_impro05a_M030 [162.7600-167.4425]: Now what are you going to do about it?,6.32,4.86,5.33,positive,1 out of 1,['go'],['go']
