Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
19,That's what you want me to do?,6.0,5.29,5.39,neutral,1 out of 1,['want'],['want']
20,"um
Ses03M_impro05b_F007 [050.0900-055.8900]: Well sir, if if...what I believe has happened is most of the flight was left--
Ses03M_impro05b_F008 [055.9100-058.6350]: the luggage was left in Baltimore.",5.522857142857143,4.0,5.555714285714286,neutral,7 out of 10,"['sir', 'believe', 'happen', 'flight', 'leave', 'luggage', 'leave']","['um', 'well', 'sir', 'believe', 'happen', 'flight', 'leave', 'luggage', 'leave', 'baltimore']"
21,"Therefore--
Ses03M_impro05b_M008 [058.3200-060.0600]: Most of the...
Ses03M_impro05b_F009 [059.7475-062.1500]: Like the luggage, the luggage on the flight.",5.9825,4.025,5.6125,neutral,4 out of 5,"['like', 'luggage', 'luggage', 'flight']","['therefore', 'like', 'luggage', 'luggage', 'flight']"
22,Ses03M_impro05b_M009 [061.3900-064.8700]: Wow.,N/A,N/A,N/A,N/A,0,N/A,['wow']
23,This is an incompetent airline isn't it?,4.065,4.3100000000000005,3.865,neutral,2 out of 2,"['incompetent', 'airline']","['incompetent', 'airline']"
24,Are you--?,N/A,N/A,N/A,N/A,0,N/A,[]
25,Ses03M_impro05b_F010 [064.0600-068.1600]: No actually it was...this is the first time this has ever happened.,6.1433333333333335,3.9133333333333336,5.423333333333334,positive,3 out of 5,"['first', 'time', 'happen']","['actually', 'first', 'time', 'ever', 'happen']"
26,"I don't know what happened--
Ses03M_impro05b_M010 [066.7200-072.4400]: Are you going to refund us for our luggage, refund us for our tickets for this?",5.4957142857142856,5.115714285714286,5.3342857142857145,neutral,7 out of 9,"['neg-know', 'neg-happen', 'go', 'refund', 'luggage', 'refund', 'ticket']","['know', 'happen', 'go', 'refund', 'us', 'luggage', 'refund', 'us', 'ticket']"
27,"Ses03M_impro05b_FXX0 [068.9807-070.2483]: We- I mean-
Ses03M_impro05b_F011 [071.0900-077.8100]: Well, we can give you um- hotel lodging for a night if that--
Ses03M_impro05b_M011 [076.2000-083.2200]: I'm going to San Diego tomorrow to stay with my family.",6.164285714285715,4.264285714285714,5.388571428571429,positive,7 out of 13,"['mean', 'give', 'hotel', 'night', 'go', 'stay', 'family']","['mean', 'well', 'give', 'um', 'hotel', 'lodging', 'night', 'go', 'san', 'diego', 'tomorrow', 'stay', 'family']"
28,What do I need hotel lodging for hmmm?,6.025,4.109999999999999,5.324999999999999,positive,2 out of 4,"['need', 'hotel']","['need', 'hotel', 'lodging', 'hmmm']"
29,Can you tell me that?,5.27,3.86,4.94,neutral,1 out of 1,['tell'],['tell']
30,Ses03M_impro05b_F012 [081.5200-085.5000]: For tonight- For tonight sir.,5.45,4.33,5.11,neutral,1 out of 3,['sir'],"['tonight', 'tonight', 'sir']"
31,Would you need to stay somewhere tonight?,5.833333333333333,3.54,5.57,neutral,3 out of 5,"['would', 'need', 'stay']","['would', 'need', 'stay', 'somewhere', 'tonight']"
32,Ses03M_impro05b_M012 [084.8900-092.7700]: Tonight no.,N/A,N/A,N/A,N/A,0,N/A,['tonight']
33,I'm driving tomorrow.,6.5,4.19,5.67,positive,1 out of 2,['drive'],"['drive', 'tomorrow']"
34,Tonight I'm staying with a friend alright?,6.465,3.715,6.01,positive,2 out of 4,"['stay', 'friend']","['tonight', 'stay', 'friend', 'alright']"
35,I don't need hotel reservations...where?,4.316666666666666,5.846666666666667,4.783333333333333,neutral,3 out of 3,"['neg-need', 'neg-hotel', 'neg-reservation']","['need', 'hotel', 'reservation']"
36,What hotel?,6.6,4.55,5.59,positive,1 out of 1,['hotel'],['hotel']
37,Ses03M_impro05b_F013 [092.3700-096.1700]: We can do Holiday Inn or...?,6.445,4.095,5.945,positive,2 out of 2,"['holiday', 'inn']","['holiday', 'inn']"
38,Ses03M_impro05b_M013 [095.2200-102.0400]: Wow.,N/A,N/A,N/A,N/A,0,N/A,['wow']
39,Thank you.,7.77,3.33,6.89,positive,1 out of 1,['thank'],['thank']
40,Holiday Inn.,6.445,4.095,5.945,positive,2 out of 2,"['holiday', 'inn']","['holiday', 'inn']"
41,Wow.,N/A,N/A,N/A,N/A,0,N/A,['wow']
42,Thank...the flight cost five hundred dollars.,6.213333333333333,4.208333333333334,5.38,positive,6 out of 6,"['thank', 'flight', 'cost', 'five', 'hundred', 'dollar']","['thank', 'flight', 'cost', 'five', 'hundred', 'dollar']"
43,"Ses03M_impro05b_F014 [101.7600-103.8700]: Sir I understand that but just--
Ses03M_impro05b_M014 [102.0600-106.5400]: Okay, so you can put me in Holiday Inn for twenty dollar a night?",6.30375,4.08875,5.635,positive,8 out of 9,"['sir', 'understand', 'put', 'holiday', 'inn', 'twenty', 'dollar', 'night']","['sir', 'understand', 'okay', 'put', 'holiday', 'inn', 'twenty', 'dollar', 'night']"
44,Ses03M_impro05b_F015 [105.7400-108.7700]: Did you have your name tags on the luggage?,5.2,3.36,5.4799999999999995,neutral,3 out of 3,"['name', 'tag', 'luggage']","['name', 'tag', 'luggage']"
45,Ses03M_impro05b_M015 [108.2100-110.9500]: Of course I had my name tags on the luggage.,5.2,3.36,5.4799999999999995,neutral,3 out of 4,"['name', 'tag', 'luggage']","['course', 'name', 'tag', 'luggage']"
46,Ses03M_impro05b_F016 [110.0400-118.6800]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
47,"So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",6.19,3.3088888888888888,5.43,positive,9 out of 10,"['give', 'name', 'name', 'address', 'phone', 'number', 'contact', 'find', 'information']","['give', 'name', 'name', 'address', 'phone', 'number', 'contact', 'soon', 'find', 'information']"
48,Ses03M_impro05b_M016 [117.0800-120.8000]: Soon as you...that's not good enough okay?,2.1100000000000003,6.34,3.59,negative,1 out of 4,['neg-good'],"['soon', 'good', 'enough', 'okay']"
49,"Ses03M_impro05b_F017 [120.5400-124.2900]: Sir, please calm down.",6.17,3.0,6.275,positive,2 out of 3,"['sir', 'calm']","['sir', 'please', 'calm']"
50,Ses03M_impro05b_M017 [123.9700-134.6925]: I need you to help me out here.,6.2,3.98,5.975,positive,2 out of 2,"['need', 'help']","['need', 'help']"
51,Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.,5.594285714285714,4.142857142857143,5.1814285714285715,neutral,7 out of 10,"['get', 'phone', 'get', 'luggage', 'flight', 'neg-get', 'neg-fire']","['get', 'phone', 'get', 'luggage', 'fastest', 'flight', 'maybe', 'wo', 'get', 'fire']"
52,"Ses03M_impro05b_M018 [134.7200-142.8700]: If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",6.048181818181818,4.214545454545455,5.51,positive,11 out of 15,"['go', 'get', 'name', 'go', 'talk', 'go', 'fly', 'business', 'go', 'fly', 'delta']","['go', 'get', 'name', 'go', 'talk', 'bos', 'whoever', 'never', 'go', 'fly', 'business', 'never', 'go', 'fly', 'delta']"
53,Ses03M_impro05b_FXX1 [136.7139-137.5771]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
54,Ses03M_impro05b_F018 [142.4700-144.3800]: What is your business?,5.48,3.71,5.35,neutral,1 out of 1,['business'],['business']
55,Ses03M_impro05b_M019 [144.2500-146.2150]: I work for IBM.,5.05,4.33,6.12,neutral,1 out of 2,['work'],"['work', 'ibm']"
56,Ses03M_impro05b_F019 [145.8000-153.1300]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
57,Sir?,5.45,4.33,5.11,neutral,1 out of 1,['sir'],['sir']
58,I am sorry to tell you this but this does happen.,5.193333333333333,3.97,5.373333333333334,neutral,3 out of 3,"['sorry', 'tell', 'happen']","['sorry', 'tell', 'happen']"
59,"Uh- This is not uh- really,
Ses03M_impro05b_F020 [153.1450-159.6100]: I mean, our airline's fault.",3.7733333333333334,4.316666666666666,4.37,negative,3 out of 6,"['mean', 'airline', 'fault']","['uh', 'uh', 'really', 'mean', 'airline', 'fault']"
60,"I don't know what happened, misplaced, something happened but we will get you--
Ses03M_impro05b_M020 [157.9700-161.9400]: You misplace a lot of, eight pieces of luggage.",4.595555555555555,4.543333333333333,4.8822222222222225,neutral,9 out of 11,"['neg-know', 'neg-happen', 'misplace', 'happen', 'get', 'misplace', 'eight', 'piece', 'luggage']","['know', 'happen', 'misplace', 'something', 'happen', 'get', 'misplace', 'lot', 'eight', 'piece', 'luggage']"
61,"Ses03M_impro05b_F021 [161.4800-168.5800]: Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",5.525714285714286,4.005714285714286,5.427142857142857,neutral,7 out of 12,"['entire', 'flight', 'sir', 'luggage', 'place', 'plane', 'leave']","['well', 'entire', 'flight', 'sir', 'luggage', 'place', 'another', 'plane', 'never', 'actually', 'leave', 'baltimore']"
62,Ses03M_impro05b_F022 [168.5800-170.0400]: Uh no I'm not.,N/A,N/A,N/A,N/A,0,N/A,['uh']
63,Ses03M_impro05b_M021 [167.0800-168.8100]: Are you kidding me?,7.23,4.71,4.83,positive,1 out of 1,['kid'],['kid']
64,Ses03M_impro05b_M022 [169.0200-171.5000]: Who are you going to fire because of that?,5.32,5.455,4.95,neutral,2 out of 2,"['go', 'fire']","['go', 'fire']"
65,"Ses03M_impro05b_F023 [170.6100-177.5300]: Well we have some people back there that need some firing so, but I would just really appreciate--
Ses03M_impro05b_M023 [174.2400-178.5400]: Wow.",5.83,3.388,5.724,neutral,5 out of 9,"['people', 'back', 'need', 'would', 'appreciate']","['well', 'people', 'back', 'need', 'firing', 'would', 'really', 'appreciate', 'wow']"
66,This has never happened before.,5.5,3.43,5.53,neutral,1 out of 2,['happen'],"['never', 'happen']"
67,"I've not lost,
Ses03M_impro05b_M024 [178.5400-183.5225]: in all thousand flights I've been on probably I can't even count how many flights I've been on.",5.836,4.8340000000000005,5.42,neutral,5 out of 9,"['neg-lose', 'thousand', 'flight', 'neg-count', 'flight']","['lose', 'thousand', 'flight', 'probably', 'ca', 'even', 'count', 'many', 'flight']"
68,This has never happened before.,5.5,3.43,5.53,neutral,1 out of 2,['happen'],"['never', 'happen']"
69,Ses03M_impro05b_M025 [183.5400-186.4500]: This is the worst customer service I've ever gotten before.,6.26,3.34,5.713333333333334,positive,3 out of 5,"['customer', 'service', 'get']","['worst', 'customer', 'service', 'ever', 'get']"
70,Ses03M_impro05b_FXX2 [183.6151-184.2871]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
71,Ses03M_impro05b_F024 [186.0600-187.8600]: Okay sir.,5.45,4.33,5.11,neutral,1 out of 2,['sir'],"['okay', 'sir']"
72,"I'm sorry you can--um-
Ses03M_impro05b_M026 [187.4300-192.3300]: Okay.",4.81,4.62,5.65,neutral,1 out of 3,['sorry'],"['sorry', 'um', 'okay']"
73,Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,5.734285714285714,3.8442857142857143,5.26,neutral,7 out of 8,"['get', 'phone', 'figure', 'luggage', 'tell', 'go', 'get']","['get', 'phone', 'figure', 'luggage', 'tell', 'go', 'get', 'alright']"
74,Ses03M_impro05b_F025 [191.1700-196.9500]: We already have been confirmed that it will be arriving in--uh--in about two days.,6.2075,3.8325,6.01,positive,4 out of 6,"['confirm', 'arrive', 'two', 'day']","['already', 'confirm', 'arrive', 'uh', 'two', 'day']"
75,"Ses03M_impro05b_M027 [194.7100-197.0700]: And and, in about...
Ses03M_impro05b_M028 [197.2300-203.4700]: Two days I'll be in San Diego and how's it going to get to me in San Diego?",6.2675,3.87,5.405,positive,4 out of 8,"['two', 'day', 'go', 'get']","['two', 'day', 'san', 'diego', 'go', 'get', 'san', 'diego']"
76,You going to make sure it gets to the San Diego airport?,6.228,4.236,5.962,positive,5 out of 7,"['go', 'make', 'sure', 'get', 'airport']","['go', 'make', 'sure', 'get', 'san', 'diego', 'airport']"
77,"Ses03M_impro05b_F026 [202.9500-205.0000]: Uh, we can't--
Ses03M_impro05b_M029 [204.1400-213.0700]: Can you get it to the San Diego airport?",6.045,4.585,5.720000000000001,positive,2 out of 6,"['get', 'airport']","['uh', 'ca', 'get', 'san', 'diego', 'airport']"
78,You get someone to drive it to my place alright?,6.15,3.7933333333333334,5.95,positive,3 out of 5,"['get', 'drive', 'place']","['get', 'someone', 'drive', 'place', 'alright']"
79,Then I get a refund for some...I get a free flight alright?,6.708,4.376,5.916,positive,5 out of 6,"['get', 'refund', 'get', 'free', 'flight']","['get', 'refund', 'get', 'free', 'flight', 'alright']"
80,I get free whatever.,7.17,4.525,6.075,positive,2 out of 3,"['get', 'free']","['get', 'free', 'whatever']"
81,"Ses03M_impro05b_F027 [207.7300-209.5300]: Yes sir, Yes.",5.45,4.33,5.11,neutral,1 out of 3,['sir'],"['yes', 'sir', 'yes']"
82,Ses03M_impro05b_F028 [212.4800-215.7600]: We can have them direct your luggage to San Diego.,5.470000000000001,4.02,5.9,neutral,2 out of 4,"['direct', 'luggage']","['direct', 'luggage', 'san', 'diego']"
83,Ses03M_impro05b_M030 [215.1700-219.1500]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
84,And you're going to give me what for my inconvenience?,5.7,5.23,4.883333333333333,neutral,3 out of 3,"['go', 'give', 'inconvenience']","['go', 'give', 'inconvenience']"
85,"Ses03M_impro05b_F029 [218.8900-221.7100]: Uh--
Ses03M_impro05b_F030 [221.8475-225.0400]: Some refreshments in the lobby?",5.79,4.4350000000000005,6.0600000000000005,neutral,2 out of 3,"['refreshment', 'lobby']","['uh', 'refreshment', 'lobby']"
86,Ses03M_impro05b_M031 [224.3200-229.9900]: Some peanuts?,6.38,3.48,5.74,positive,1 out of 1,['peanut'],['peanut']
87,Wow.,N/A,N/A,N/A,N/A,0,N/A,['wow']
88,That helps a lot.,6.95,4.29,6.89,positive,1 out of 2,['help'],"['help', 'lot']"
89,"Ses03M_impro05b_M032 [230.0700-238.2200]: Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.",6.68125,4.12625,5.90625,positive,8 out of 8,"['thanks', 'thank', 'neg-luggage', 'give', 'holiday', 'inn', 'stay', 'peanut']","['thanks', 'thank', 'luggage', 'give', 'holiday', 'inn', 'stay', 'peanut']"
90,Wow.,N/A,N/A,N/A,N/A,0,N/A,['wow']
91,You know what?,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
92,"Ses03M_impro05b_F031 [233.0700-235.3100]: eh- we actually--
Ses03M_impro05b_M033 [238.4300-241.6100]: I will never do business with Delta again.",5.390000000000001,3.5149999999999997,5.75,neutral,2 out of 5,"['business', 'delta']","['eh', 'actually', 'never', 'business', 'delta']"
